time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1711795430423744300,0.487744140625,-0.394894003868103,-0.012467999942600727,0.08877299726009369,0.9143419861793518,0.048047635704278946,-0.17304718494415283,0.8195493817329407
1711795430433393400,0.497393310546875,-0.3961459994316101,-0.012594999745488167,0.08889699727296829,0.9137870073318481,0.048153799027204514,-0.17331106960773468,0.8223157525062561
1711795430443042600,0.50704248046875,-0.39587900042533875,-0.013233000412583351,0.08913300186395645,0.9138699769973755,0.047116100788116455,-0.17427004873752594,0.8216890692710876
1711795430452691700,0.516691650390625,-0.39568400382995605,-0.013092000037431717,0.08903300017118454,0.9139660000801086,0.04725734516978264,-0.17398327589035034,0.8212584257125854
1711795430462340900,0.5263408203125,-0.3955639898777008,-0.012702000327408314,0.08850999921560287,0.9140750169754028,0.04752631112933159,-0.1727159023284912,0.8209443688392639
1711795430471990300,0.535990234375,-0.3954409956932068,-0.012415999546647072,0.08816900104284286,0.9141650199890137,0.047752127051353455,-0.17186647653579712,0.8206450343132019
1711795430481639400,0.545639404296875,-0.39531299471855164,-0.012165999971330166,0.08779700100421906,0.9142590165138245,0.04788518697023392,-0.17098915576934814,0.8203237056732178
1711795430491288600,0.55528857421875,-0.3951849937438965,-0.012010999955236912,0.08762200176715851,0.9143329858779907,0.048004332929849625,-0.17055010795593262,0.8200282454490662
1711795430500937700,0.564937744140625,-0.3950459957122803,-0.012298000045120716,0.0874909982085228,0.9144020080566406,0.04733951762318611,-0.17054599523544312,0.8196604251861572
1711795430510587000,0.5745869140625,-0.3949579894542694,-0.012451999820768833,0.0874669998884201,0.9144399762153625,0.04701823368668556,-0.17062944173812866,0.8194421529769897
1711795430520235800,0.58423583984375,-0.39484700560569763,-0.013034000061452389,0.08785499632358551,0.9144430160522461,0.04623788595199585,-0.1718137264251709,0.8191965222358704
1711795430529885200,0.59388525390625,-0.39485999941825867,-0.013226999901235104,0.08789200335741043,0.9144309759140015,0.04591335728764534,-0.1720353066921234,0.8192070126533508
1711795430539534600,0.60353466796875,-0.3947480022907257,-0.013282000087201595,0.08816800266504288,0.9144520163536072,0.04601645469665527,-0.17259249091148376,0.8190057277679443
1711795430549183700,0.613183837890625,-0.39462199807167053,-0.013058999553322792,0.08804500102996826,0.9145219922065735,0.04630459472537041,-0.17219460010528564,0.8187341094017029
1711795430558833200,0.622833251953125,-0.39447298645973206,-0.01232600025832653,0.08766099810600281,0.9146329760551453,0.04731908440589905,-0.17091067135334015,0.818427562713623
1711795430568482000,0.63248193359375,-0.39423900842666626,-0.01181699987500906,0.08749900013208389,0.9147560000419617,0.048084888607263565,-0.17021872103214264,0.8179472088813782
1711795430578131200,0.642131103515625,-0.3939740061759949,-0.011349000036716461,0.0871570035815239,0.9149090051651001,0.048622049391269684,-0.16923049092292786,0.8173590302467346
1711795430587780400,0.6517802734375,-0.3936940133571625,-0.011194000020623207,0.08696500211954117,0.9150500297546387,0.04869995266199112,-0.16876870393753052,0.8167264461517334
1711795430597429800,0.6614296875,-0.3934229910373688,-0.011455999687314034,0.0866520032286644,0.9151920080184937,0.047908809036016464,-0.16841556131839752,0.8160370588302612
1711795430607078700,0.67107861328125,-0.39320600032806396,-0.011698000133037567,0.08629400283098221,0.9153169989585876,0.047128282487392426,-0.16796079277992249,0.8154623508453369
1711795430616727800,0.680727783203125,-0.3929939866065979,-0.011990999802947044,0.08620700240135193,0.9154120087623596,0.04647541418671608,-0.16804440319538116,0.8149423599243164
1711795430626377000,0.690376953125,-0.3927899897098541,-0.01209499966353178,0.08600399643182755,0.9155169725418091,0.04607967287302017,-0.16776365041732788,0.8144426345825195
1711795430636026400,0.7000263671875,-0.3925800025463104,-0.012070000171661377,0.08604999631643295,0.91560298204422,0.046124622225761414,-0.16783905029296875,0.8139925599098206
1711795430645675500,0.709675537109375,-0.3923870027065277,-0.012097000144422054,0.08598999679088593,0.9156910181045532,0.04599011689424515,-0.1677597314119339,0.8135537505149841
1711795430655324700,0.71932470703125,-0.39216500520706177,-0.012733000330626965,0.0863180011510849,0.9157469868659973,0.045037101954221725,-0.16887938976287842,0.8130454421043396
1711795430664973800,0.728973876953125,-0.3920010030269623,-0.013175999745726585,0.08595100045204163,0.9158459901809692,0.04388728737831116,-0.1685628741979599,0.8125609159469604
1711795430674623000,0.738623046875,-0.391759991645813,-0.014124000445008278,0.08612199872732162,0.9159179925918579,0.04222392290830612,-0.16964028775691986,0.8119403123855591
1711795430684272000,0.748272216796875,-0.39154499769210815,-0.014448000118136406,0.08532799780368805,0.9160789847373962,0.04093917831778526,-0.16844387352466583,0.8112820982933044
1711795430693921300,0.75792138671875,-0.3912520110607147,-0.014752999879419804,0.08492899686098099,0.9162369966506958,0.039996154606342316,-0.16796310245990753,0.8105281591415405
1711795430703570400,0.7675703125,-0.39094001054763794,-0.014514000155031681,0.08393199741840363,0.9164659976959229,0.03957545757293701,-0.16595050692558289,0.8096963167190552
1711795430713219600,0.777219482421875,-0.3905949890613556,-0.014063999988138676,0.0830639973282814,0.9166989922523499,0.03964613005518913,-0.16401033103466034,0.8088427782058716
1711795430722869000,0.786868896484375,-0.3902370035648346,-0.013422000221908092,0.08223699778318405,0.9169359803199768,0.04010529816150665,-0.16199523210525513,0.8079929351806641
1711795430732518100,0.79651806640625,-0.38987600803375244,-0.012839999981224537,0.0812000036239624,0.9171900153160095,0.04028543829917908,-0.15964089334011078,0.8070933222770691
1711795430742167300,0.806167236328125,-0.3895080089569092,-0.012474000453948975,0.08075500279664993,0.9173910021781921,0.04054182767868042,-0.15854869782924652,0.8062545657157898
1711795430751816400,0.81581640625,-0.3891800045967102,-0.012311000376939774,0.07998300343751907,0.9175999760627747,0.0401671901345253,-0.1570115089416504,0.8054239749908447
1711795430761465600,0.825465576171875,-0.3888930082321167,-0.012279000133275986,0.07996699959039688,0.9177230000495911,0.04016423597931862,-0.156969353556633,0.8047956824302673
1711795430771114800,0.83511474609375,-0.3886690139770508,-0.012310000136494637,0.08011099696159363,0.917805016040802,0.04018356278538704,-0.15726909041404724,0.8043254017829895
1711795430780764200,0.84476416015625,-0.38847100734710693,-0.012520000338554382,0.08008299767971039,0.9178879857063293,0.03973742946982384,-0.157390758395195,0.8038612008094788
1711795430790413300,0.854413330078125,-0.3882800042629242,-0.012962999753654003,0.08026699721813202,0.917946994304657,0.039029914885759354,-0.1580858826637268,0.8034204840660095
1711795430800062700,0.864062744140625,-0.3881610035896301,-0.013001999817788601,0.07992199808359146,0.9180269837379456,0.03866077587008476,-0.1574850082397461,0.8030973076820374
1711795430809711900,0.8737119140625,-0.38804298639297485,-0.012841000221669674,0.07981300354003906,0.918088972568512,0.03885188326239586,-0.15716278553009033,0.802839994430542
1711795430819361000,0.883361083984375,-0.3879059851169586,-0.012488000094890594,0.07931599766016006,0.9181939959526062,0.03908580169081688,-0.15597495436668396,0.8024986386299133
1711795430829010200,0.89301025390625,-0.3877260088920593,-0.012144000269472599,0.07898499816656113,0.9183030128479004,0.03942874073982239,-0.15510253608226776,0.8020902276039124
1711795430838659300,0.902659423828125,-0.38756701350212097,-0.011599999852478504,0.07863499969244003,0.9184079766273499,0.04013141617178917,-0.15403802692890167,0.8017486929893494
1711795430848308500,0.91230859375,-0.38742101192474365,-0.010747999884188175,0.07896299660205841,0.9184520244598389,0.041949305683374405,-0.1539832353591919,0.8015838861465454
1711795430857957600,0.92195751953125,-0.3872320055961609,-0.010468999855220318,0.07884100079536438,0.9185450077056885,0.04233764484524727,-0.15354853868484497,0.8011821508407593
1711795430867607000,0.93160693359375,-0.38702499866485596,-0.009978000074625015,0.07937599718570709,0.9185919761657715,0.04364080727100372,-0.15416167676448822,0.8008769750595093
1711795430877256200,0.941256103515625,-0.38676801323890686,-0.010077999904751778,0.07949800044298172,0.9186879992485046,0.04350915551185608,-0.1544770747423172,0.8003230094909668
1711795430886905300,0.9509052734375,-0.3865079879760742,-0.009746000170707703,0.08044199645519257,0.9187189936637878,0.04483436048030853,-0.15597262978553772,0.7999545335769653
1711795430896554200,0.96055419921875,-0.3862070143222809,-0.009920000098645687,0.0808119997382164,0.918811023235321,0.04475496709346771,-0.1568060666322708,0.7993385195732117
1711795430906203600,0.97020361328125,-0.3859440088272095,-0.009708000347018242,0.08174700289964676,0.9188410043716431,0.045849017798900604,-0.15837980806827545,0.7989507913589478
1711795430915852800,0.979852783203125,-0.38572901487350464,-0.009782000444829464,0.08199000358581543,0.9189090132713318,0.04586801677942276,-0.15889690816402435,0.7985138297080994
1711795430925502000,0.989501953125,-0.38558799028396606,-0.009434999898076057,0.0826599970459938,0.9189119935035706,0.047022271901369095,-0.1598707139492035,0.7983657717704773
1711795430935151000,0.999151123046875,-0.3854979872703552,-0.00927400030195713,0.0823649987578392,0.9189779758453369,0.04707030579447746,-0.1592051386833191,0.7981362342834473
1711795430944800500,1.008800537109375,-0.38545700907707214,-0.00853899959474802,0.08267000317573547,0.9189749956130981,0.04867164418101311,-0.15919776260852814,0.7981904149055481
1711795430954449700,1.01844970703125,-0.38541001081466675,-0.008066000416874886,0.08190900087356567,0.9190670251846313,0.04893512651324272,-0.1574266105890274,0.7980092763900757
1711795430964098800,1.028098876953125,-0.3853690028190613,-0.007151999976485968,0.08147600293159485,0.9191300272941589,0.05028026923537254,-0.15591734647750854,0.7979521751403809
1711795430973748200,1.037748291015625,-0.3853220045566559,-0.006527999881654978,0.0807960033416748,0.9192140102386475,0.050889045000076294,-0.15417850017547607,0.7978026270866394
1711795430983397400,1.0473974609375,-0.38531801104545593,-0.005929999984800816,0.0803930014371872,0.9192550182342529,0.05167754739522934,-0.15296907722949982,0.7977927923202515
1711795430993046300,1.05704638671875,-0.38535600900650024,-0.005685000214725733,0.08021300286054611,0.9192569851875305,0.05199532210826874,-0.15244397521018982,0.7978730797767639
1711795431002695400,1.0666953125,-0.3854379951953888,-0.005779999773949385,0.08085799962282181,0.9191650152206421,0.05234668776392937,-0.15370385348796844,0.7981555461883545
1711795431012344800,1.0763447265625,-0.3855699896812439,-0.006424999795854092,0.08093400299549103,0.919098973274231,0.051232147961854935,-0.15433931350708008,0.7983819246292114
1711795431021994000,1.085993896484375,-0.38565099239349365,-0.00761099997907877,0.08259200304746628,0.9189079999923706,0.05036669597029686,-0.1583198457956314,0.7987134456634521
1711795431031643100,1.09564306640625,-0.3858039975166321,-0.008457000367343426,0.08263199776411057,0.9188330173492432,0.048854146152734756,-0.15904517471790314,0.7989529371261597
1711795431041292300,1.105292236328125,-0.3858340084552765,-0.009638000279664993,0.08477199822664261,0.9186139702796936,0.0483756847679615,-0.16391585767269135,0.79925936460495
1711795431050941400,1.11494140625,-0.38593000173568726,-0.00989300012588501,0.08478700369596481,0.918569028377533,0.04793120548129082,-0.16413745284080505,0.7994400262832642
1711795431060590800,1.1245908203125,-0.3859359920024872,-0.010479999706149101,0.08633899688720703,0.9184160232543945,0.048083554953336716,-0.16746105253696442,0.7996639609336853
1711795431070239700,1.13423974609375,-0.3860580027103424,-0.01029600016772747,0.08618299663066864,0.9183809757232666,0.048322975635528564,-0.16702283918857574,0.7999258637428284
1711795431079889200,1.14388916015625,-0.38615700602531433,-0.01042100042104721,0.08728999644517899,0.9182339906692505,0.04899611324071884,-0.1691591441631317,0.8003332614898682
1711795431089538300,1.153538330078125,-0.386352002620697,-0.010274999774992466,0.08674100041389465,0.9182050228118896,0.04886328801512718,-0.16802102327346802,0.8006765842437744
1711795431099187500,1.1631875,-0.3865169882774353,-0.010258999653160572,0.08731800317764282,0.9180809855461121,0.04938651993870735,-0.16906480491161346,0.801148533821106
1711795431108836600,1.172836669921875,-0.38672998547554016,-0.010067000053822994,0.08661200106143951,0.9180610179901123,0.049215883016586304,-0.16760016977787018,0.8015083074569702
1711795431118485800,1.18248583984375,-0.386911004781723,-0.009959000162780285,0.08680199831724167,0.9179679751396179,0.04960241541266441,-0.16785654425621033,0.8019546866416931
1711795431128135000,1.192135009765625,-0.3870910108089447,-0.009929000400006771,0.08637800067663193,0.9179319739341736,0.049350667744874954,-0.1670408397912979,0.8022737503051758
1711795431137784000,1.2017841796875,-0.3872460126876831,-0.010298999957740307,0.0866049975156784,0.9178419709205627,0.04887434095144272,-0.16774141788482666,0.8026091456413269
1711795431147433500,1.21143359375,-0.3874579966068268,-0.010746999643743038,0.08655200153589249,0.9177520275115967,0.0480387806892395,-0.1679835021495819,0.8030065894126892
1711795431157082600,1.22108251953125,-0.38765600323677063,-0.011332999914884567,0.08781799674034119,0.9175410270690918,0.04800580441951752,-0.1707686334848404,0.8036022186279297
1711795431166731800,1.230731689453125,-0.3878509998321533,-0.012067999690771103,0.0880339965224266,0.9174289703369141,0.04685115069150925,-0.17173396050930023,0.8039748668670654
1711795431176380700,1.240380615234375,-0.3879689872264862,-0.012892000377178192,0.08993200212717056,0.917182981967926,0.04687298834323883,-0.1758769154548645,0.8044841885566711
1711795431186029800,1.25002978515625,-0.38809099793434143,-0.013605999760329723,0.09011200070381165,0.9171040058135986,0.0457150936126709,-0.17676396667957306,0.8046907782554626
1711795431195679200,1.25967919921875,-0.3880870044231415,-0.014551999978721142,0.09210000187158585,0.9168930053710938,0.045561615377664566,-0.18117614090442657,0.8049353957176208
1711795431205328400,1.269328369140625,-0.38811200857162476,-0.015034000389277935,0.09207600355148315,0.9168769717216492,0.04465105012059212,-0.18150950968265533,0.8049189448356628
1711795431214977500,1.2789775390625,-0.38806501030921936,-0.015625,0.09349899739027023,0.9167429804801941,0.04469315707683563,-0.18460282683372498,0.8050104379653931
1711795431224626700,1.288626708984375,-0.3880710005760193,-0.01590700075030327,0.09335300326347351,0.9167510271072388,0.04405175894498825,-0.18455488979816437,0.8049555420875549
1711795431234276000,1.298276123046875,-0.38803601264953613,-0.01641000062227249,0.09447800368070602,0.9166409969329834,0.044019196182489395,-0.18702861666679382,0.8050279021263123
1711795431243925000,1.307925048828125,-0.38807401061058044,-0.016682999208569527,0.09463399648666382,0.9166039824485779,0.04364539682865143,-0.18752948939800262,0.8051033020019531
1711795431253574100,1.31757421875,-0.38812100887298584,-0.01734600029885769,0.0959239974617958,0.9164379835128784,0.04346635937690735,-0.19043034315109253,0.8053675293922424
1711795431263223600,1.3272236328125,-0.3882629871368408,-0.017873000353574753,0.09640099853277206,0.9163179993629456,0.0429021380841732,-0.19171911478042603,0.8056986927986145
1711795431272872700,1.336872802734375,-0.38840699195861816,-0.01869400031864643,0.09843699634075165,0.9160240292549133,0.04305736720561981,-0.1961178332567215,0.8063062429428101
1711795431282521900,1.34652197265625,-0.3886460065841675,-0.019442999735474586,0.0988679975271225,0.9158599972724915,0.04206501320004463,-0.19749268889427185,0.8068080544471741
1711795431292171000,1.3561708984375,-0.3888449966907501,-0.02061999961733818,0.10079000145196915,0.9155409932136536,0.041481226682662964,-0.20196086168289185,0.8074636459350586
1711795431301820400,1.3658203125,-0.38914498686790466,-0.021379999816417694,0.10083799809217453,0.9153900146484375,0.04017164558172226,-0.20263594388961792,0.8080174326896667
1711795431311469600,1.375469482421875,-0.3893960118293762,-0.022502999752759933,0.10223899781703949,0.9151009917259216,0.039279043674468994,-0.20609915256500244,0.8086875081062317
1711795431321118700,1.38511865234375,-0.3897610008716583,-0.022794000804424286,0.10223100334405899,0.9149399995803833,0.03881357982754707,-0.20629911124706268,0.8094464540481567
1711795431330768000,1.394767822265625,-0.3901180028915405,-0.023173000663518906,0.10333699733018875,0.9146530032157898,0.03909417614340782,-0.20862549543380737,0.8104069232940674
1711795431340417000,1.4044169921875,-0.3905879855155945,-0.02316400036215782,0.1035579964518547,0.9144279956817627,0.039400823414325714,-0.2090061902999878,0.8114941120147705
1711795431350066200,1.414066162109375,-0.39110898971557617,-0.02310900017619133,0.10516099631786346,0.9140239953994751,0.04094135761260986,-0.21189779043197632,0.8129991292953491
1711795431359715600,1.423715576171875,-0.39170798659324646,-0.02317499928176403,0.10560300201177597,0.9137150049209595,0.0413234643638134,-0.21273881196975708,0.8144101500511169
1711795431369364700,1.43336474609375,-0.3923490047454834,-0.023398999124765396,0.10739099979400635,0.913224995136261,0.042535021901130676,-0.21618546545505524,0.8161866664886475
1711795431379014000,1.443013916015625,-0.39307901263237,-0.0236859992146492,0.10775399953126907,0.9128609895706177,0.042476728558540344,-0.2170500010251999,0.8178379535675049
1711795431388663000,1.4526630859375,-0.3938100039958954,-0.023997999727725983,0.10908400267362595,0.9123799800872803,0.04317726194858551,-0.21971699595451355,0.8197070956230164
1711795431398312200,1.462312255859375,-0.39457300305366516,-0.024226000532507896,0.10932599753141403,0.9120150208473206,0.04314100742340088,-0.22030960023403168,0.8214167356491089
1711795431407961300,1.47196142578125,-0.3953529894351959,-0.02420100010931492,0.10998599976301193,0.9115980267524719,0.04393015056848526,-0.22146791219711304,0.8233034014701843
1711795431417610800,1.48161083984375,-0.3961139917373657,-0.024337999522686005,0.11030100286006927,0.9112259745597839,0.04412677139043808,-0.22212152183055878,0.8250433802604675
1711795431427260000,1.491260009765625,-0.3968980014324188,-0.02423200011253357,0.11054699867963791,0.9108579754829407,0.044724516570568085,-0.2224505990743637,0.8268603682518005
1711795431436908800,1.50090869140625,-0.39764899015426636,-0.02459299936890602,0.11102499812841415,0.9104629755020142,0.04464156553149223,-0.22358526289463043,0.828580915927887
1711795431446558200,1.51055810546875,-0.39844998717308044,-0.02470799908041954,0.1114799976348877,0.9100540280342102,0.045011285692453384,-0.2244758903980255,0.8304500579833984
1711795431456207600,1.52020751953125,-0.3991659879684448,-0.025685999542474747,0.11229000240564346,0.9096130132675171,0.04405746981501579,-0.2267242819070816,0.8320688009262085
1711795431465856800,1.529856689453125,-0.3998759984970093,-0.027045000344514847,0.11316599696874619,0.9091539978981018,0.04245322197675705,-0.22940683364868164,0.8336256146430969
1711795431475506000,1.539505859375,-0.4006330072879791,-0.028447000309824944,0.11432799696922302,0.9086319804191589,0.0410279780626297,-0.23265086114406586,0.835347056388855
1711795431485154800,1.54915478515625,-0.40147000551223755,-0.029802000150084496,0.1151449978351593,0.9081159830093384,0.03942270949482918,-0.23522236943244934,0.8371730446815491
1711795431494804200,1.55880419921875,-0.40234899520874023,-0.03083300031721592,0.11618000268936157,0.9075599908828735,0.038621608167886734,-0.23793044686317444,0.8392031192779541
1711795431504453400,1.568453369140625,-0.40323200821876526,-0.031456999480724335,0.11720100045204163,0.9070150256156921,0.03857186436653137,-0.24028049409389496,0.841314435005188
1711795431514102500,1.5781025390625,-0.40410199761390686,-0.03161599859595299,0.11787799745798111,0.9065350294113159,0.03909267112612724,-0.24161729216575623,0.8433994650840759
1711795431523751400,1.58775146484375,-0.40500301122665405,-0.030827999114990234,0.11765000224113464,0.9061899781227112,0.04060473293066025,-0.24050937592983246,0.8455020189285278
1711795431533400800,1.59740087890625,-0.40578100085258484,-0.030107000842690468,0.11806199699640274,0.9058120250701904,0.042509306222200394,-0.24063321948051453,0.8474762439727783
1711795431543050000,1.607050048828125,-0.4066449999809265,-0.028349999338388443,0.11638099700212479,0.9056990146636963,0.04454809054732323,-0.23605524003505707,0.8493011593818665
1711795431552699100,1.61669921875,-0.4072999954223633,-0.027566000819206238,0.1165200024843216,0.9054110050201416,0.046295374631881714,-0.23562653362751007,0.8509398698806763
1711795431562348300,1.626348388671875,-0.40809598565101624,-0.02570500038564205,0.11392199993133545,0.9054369926452637,0.047699637711048126,-0.2292822301387787,0.85239177942276
1711795431571997700,1.635997802734375,-0.4086320102214813,-0.02541700005531311,0.11392000317573547,0.9052039980888367,0.04836878925561905,-0.22901061177253723,0.8536397218704224
1711795431581646800,1.645646728515625,-0.40931299328804016,-0.024227000772953033,0.11108600348234177,0.9052810072898865,0.04828518256545067,-0.2227996587753296,0.854663610458374
1711795431591295700,1.655295654296875,-0.4096829891204834,-0.024684999138116837,0.11162800341844559,0.9050350189208984,0.04800144582986832,-0.22415290772914886,0.8555481433868408
1711795431600945200,1.664945068359375,-0.4101310074329376,-0.024483000859618187,0.10967899858951569,0.9050760269165039,0.046796202659606934,-0.22039812803268433,0.8561110496520996
1711795431610594300,1.67459423828125,-0.41032901406288147,-0.02550400048494339,0.1109900027513504,0.9047979712486267,0.04609675332903862,-0.22363661229610443,0.856702983379364
1711795431620243500,1.684243408203125,-0.4106209874153137,-0.026026999577879906,0.109654001891613,0.9048140048980713,0.04404435306787491,-0.22161705791950226,0.8569499254226685
1711795431629892600,1.693892578125,-0.4107219874858856,-0.027456000447273254,0.11079300194978714,0.9045869708061218,0.042418088763952255,-0.22488820552825928,0.8572129607200623
1711795431639542000,1.7035419921875,-0.4108960032463074,-0.028150999918580055,0.10910800099372864,0.9046909809112549,0.03971637040376663,-0.22238068282604218,0.8570891618728638
1711795431649191200,1.713191162109375,-0.4108459949493408,-0.02950800023972988,0.10983499884605408,0.9045829772949219,0.03782661631703377,-0.2248459905385971,0.856924295425415
1711795431658840000,1.722840087890625,-0.4108020067214966,-0.030497999861836433,0.10729900002479553,0.9048740267753601,0.033792007714509964,-0.22103692591190338,0.8560800552368164
1711795431668489700,1.73248974609375,-0.41060900688171387,-0.031690001487731934,0.10790300369262695,0.9048489928245544,0.03206286579370499,-0.22314347326755524,0.8555895686149597
1711795431678139000,1.742138916015625,-0.4103899896144867,-0.033298999071121216,0.10454200208187103,0.9052850008010864,0.02613932453095913,-0.21834249794483185,0.8540983200073242
1711795431687787800,1.751787841796875,-0.4101620018482208,-0.03445599973201752,0.10532200336456299,0.9052540063858032,0.02461499720811844,-0.2207396775484085,0.8535681962966919
1711795431697437200,1.761437255859375,-0.40992701053619385,-0.03632500022649765,0.10162600129842758,0.905709981918335,0.017934555187821388,-0.21553343534469604,0.8519717454910278
1711795431707086300,1.77108642578125,-0.4098080098628998,-0.03724600002169609,0.10238000005483627,0.9056419730186462,0.016847575083374977,-0.21768173575401306,0.8517113327980042
1711795431716735500,1.780735595703125,-0.40974900126457214,-0.038472000509500504,0.09902399778366089,0.9059900045394897,0.011703109368681908,-0.21255412697792053,0.8507212996482849
1711795431726384600,1.790384521484375,-0.4097859859466553,-0.03879300132393837,0.09948299825191498,0.9059100151062012,0.011509498581290245,-0.21366088092327118,0.8508422374725342
1711795431736033800,1.80003369140625,-0.40989699959754944,-0.038669001311063766,0.09726600348949432,0.9061059951782227,0.009877786971628666,-0.20949628949165344,0.8506876826286316
