time,seconds_elapsed,z,y,x
1711523595018936600,0.1339365234375,0.04175399988889694,0.008533000014722347,-0.003727999981492758
1711523595028582400,0.14358251953125,-0.0038620000705122948,0.012760999612510204,-0.0029329999815672636
1711523595038228200,0.153228271484375,-0.0443819984793663,0.0018159999744966626,-0.007441999856382608
1711523595047874000,0.1628740234375,-0.048478998243808746,0.001753999968059361,0.003318999893963337
1711523595057519900,0.172519775390625,-0.060527998954057693,-0.007501999847590923,0.005625000223517418
1711523595067165400,0.18216552734375,-0.06984899938106537,-0.00408599991351366,0.004484000150114298
1711523595076811300,0.191811279296875,-0.07043900340795517,-0.053957998752593994,0.017152000218629837
1711523595086457000,0.20145703125,-0.01702200062572956,-0.06180199980735779,0.03204600140452385
1711523595096103000,0.21110302734375,0.03617599979043007,-0.04184599965810776,0.032037001103162766
1711523595105748700,0.220748779296875,0.07576599717140198,-0.06308700144290924,0.04493900015950203
1711523595115394600,0.23039453125,0.11554600298404694,-0.09882999956607819,0.04433000087738037
1711523595125040000,0.2400400390625,0.0874980017542839,-0.08119700103998184,0.07152199745178223
1711523595134686200,0.249686279296875,0.018845999613404274,-0.07817099988460541,0.08580700308084488
1711523595144332000,0.25933203125,-0.022461000829935074,-0.1028200015425682,0.11390399932861328
1711523595153977900,0.268977783203125,-0.009499999694526196,-0.11314500123262405,0.18198099732398987
1711523595163623400,0.27862353515625,-0.010518999770283699,-0.10863000154495239,0.20779600739479065
1711523595173269500,0.28826953125,0.07000400125980377,-0.08968500047922134,0.19250600039958954
1711523595182915300,0.297915283203125,0.16207300126552582,-0.06458999961614609,0.15320399403572083
1711523595192561200,0.30756103515625,0.172543004155159,0.03404200077056885,-0.08261799812316895
1711523595202206700,0.317206787109375,0.17306700348854065,0.0885619968175888,-0.1291559934616089
1711523595211852500,0.3268525390625,0.11864499747753143,0.07554999738931656,-0.14021199941635132
1711523595221498400,0.336498291015625,0.02445399947464466,0.07136700302362442,-0.06662999838590622
1711523595231144200,0.346144287109375,-0.01644499972462654,0.04433299973607063,0.0014700000174343586
1711523595240790000,0.3557900390625,-0.003510999958962202,0.030903000384569168,0.10079599916934967
1711523595250435600,0.365435546875,0.022762000560760498,0.020966999232769012,0.09660399705171585
1711523595260081400,0.375081298828125,0.14402200281620026,0.012635000050067902,0.036993999034166336
1711523595269727200,0.384727294921875,0.2521899938583374,0.03016600012779236,-0.01853800006210804
1711523595279373000,0.394373046875,0.26548200845718384,0.04660499840974808,-0.07009799778461456
1711523595289019000,0.404018798828125,0.26525500416755676,0.07493200153112411,-0.08410699665546417
1711523595298664700,0.413664794921875,0.211777001619339,0.09794899821281433,-0.08077699691057205
1711523595308310500,0.423310546875,0.14394600689411163,0.10984399914741516,-0.027024000883102417
1711523595317956600,0.43295654296875,0.04971100017428398,0.0893310010433197,0.024855999276041985
1711523595327602200,0.442602294921875,0.022911999374628067,0.07361400127410889,0.03923700004816055
1711523595337248000,0.452248046875,0.009855000302195549,0.04266799986362457,0.05094299837946892
1711523595346893600,0.4618935546875,-0.0036810000892728567,0.04231400042772293,-0.016891000792384148
1711523595356539400,0.471539306640625,-0.0031789999920874834,0.0404760017991066,-0.041742999106645584
1711523595366185200,0.481185302734375,-0.017023999243974686,0.0006280000088736415,-0.0558990016579628
1711523595375831000,0.4908310546875,0.010125000029802322,-0.010838000103831291,-0.06485000252723694
1711523595385476900,0.500476806640625,0.03730599954724312,-0.023528000339865685,-0.06315000355243683
1711523595395122400,0.510122314453125,0.023625999689102173,-0.021340999752283096,-0.057978998869657516
1711523595404768300,0.519768310546875,0.010060000233352184,-0.048475999385118484,-0.05688200145959854
1711523595414414000,0.5294140625,-0.0033569999504834414,-0.007333000190556049,-0.06675499677658081
1711523595424060200,0.53906005859375,-0.003487000009045005,0.00598399993032217,-0.06949599832296371
1711523595433706000,0.5487060546875,-0.003421999979764223,0.00532800005748868,-0.05672699958086014
1711523595443351800,0.558351806640625,-0.04443899914622307,-0.022422000765800476,-0.01956300064921379
1711523595452997400,0.567997314453125,-0.01741800084710121,-0.008736000396311283,0.018187999725341797
1711523595462643200,0.577643310546875,-0.0310479998588562,-0.008528999984264374,-0.008624999783933163
1711523595472289300,0.587289306640625,-0.031022999435663223,-0.033376000821590424,-0.05611399933695793
1711523595481934800,0.596934814453125,-0.003633999964222312,-0.018908999860286713,-0.09247499704360962
1711523595491580700,0.60658056640625,0.010060000233352184,-0.016600999981164932,-0.05788800120353699
1711523595501226500,0.6162265625,-0.017458999529480934,-0.0009180000051856041,-0.015534999780356884
1711523595510872000,0.6258720703125,-0.03191699832677841,-0.011099999770522118,0.02242100052535534
1711523595520518100,0.63551806640625,-0.03286999836564064,0.020399000495672226,0.07450100034475327
1711523595530163700,0.645163818359375,0.04756399989128113,0.011649000458419323,0.05519900098443031
1711523595539809500,0.6548095703125,0.1281770020723343,0.04439600184559822,0.026538999751210213
1711523595549455400,0.664455322265625,0.20898200571537018,0.06162000074982643,0.036364998668432236
1711523595559101200,0.67410107421875,0.2763339877128601,0.06554800271987915,0.06314399838447571
1711523595568746800,0.683746826171875,0.2485080063343048,0.07932200282812119,0.10932499915361404
1711523595578392600,0.693392578125,0.18032799661159515,0.12101200222969055,0.16488799452781677
1711523595588038400,0.703038330078125,0.2205449938774109,0.051927000284194946,0.23412899672985077
1711523595597684200,0.712684326171875,0.2617419958114624,0.11891400068998337,0.2089260071516037
1711523595607330000,0.722330078125,0.24882400035858154,0.12519900500774384,0.15817999839782715
