time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1711795430400679400,0.399679443359375,-1.4335613217300758,0.061930594523834474,-0.6545787173947404,0.02314277618425175,0.7524605524103755,-0.03865765902104182,0.14430998399234496
1711795430410655200,0.4096552734375,-1.4334903703512014,0.06199998519590484,-0.6545460388105783,0.02328109870932446,0.7524850317555698,-0.038623275258117644,0.14437053855637444
1711795430420631300,0.41963134765625,-1.4332758644125607,0.062123633131002484,-0.6544544546718322,0.023575843791771276,0.7525595353509326,-0.03852583563210591,0.14443190641323939
1711795430430607400,0.429607421875,-1.432904617827942,0.062225887232945594,-0.6543060123927174,0.023821469365108525,0.7526847752570596,-0.038434729889905046,0.14447114622760127
1711795430440583200,0.439583251953125,-1.4323589900861509,0.062291342473654164,-0.6540952890514828,0.024008490627393866,0.7528671965920556,-0.03834195355471867,0.14445466813036678
1711795430450559500,0.4495595703125,-1.4316983439215474,0.062256184656587554,-0.6538497096786416,0.02407474681899929,0.753088783822641,-0.0382358902916958,0.14426986696451663
1711795430460535300,0.459535400390625,-1.4307177301391718,0.06212151317475035,-0.6534916419811274,0.024107796808762315,0.7534200249433022,-0.03804998091903589,0.1438332979146847
1711795430470510300,0.46951025390625,-1.4294509465587275,0.06197778423015375,-0.6530251920092797,0.024350003106714056,0.7538535041867781,-0.037704703392031594,0.14317726334094344
1711795430480486400,0.479486328125,-1.4279578352486468,0.0618507723520774,-0.6524725172955419,0.024531323771514454,0.7543573625118255,-0.03740401986077459,0.1426082429869578
1711795430490462200,0.489462158203125,-1.4269189268744522,0.06144903505510346,-0.652116273834373,0.0238501707587129,0.7546956282156104,-0.03745630712679257,0.1420799096161477
1711795430500438500,0.4994384765625,-1.4264883138191045,0.060564429853737625,-0.6520300419504409,0.02219117697275967,0.7548261783475593,-0.037764299998899825,0.1411463436072347
1711795430510414300,0.509414306640625,-1.426053707387753,0.059574178214994625,-0.6519476918746199,0.020668218611311254,0.7549697761286636,-0.03789119773471199,0.13981463997987603
1711795430520390400,0.519390380859375,-1.4257920523690943,0.058572408510215015,-0.6519286384214326,0.01931263317069427,0.7550638849896463,-0.03790610524831664,0.1383165835511019
1711795430530366500,0.529366455078125,-1.425691373326264,0.05771664018633243,-0.6519579544804265,0.018075520097302747,0.7551008862454996,-0.03797687274117996,0.1371116244365912
1711795430540341500,0.539341552734375,-1.4256189406890558,0.05717921057638187,-0.6519730355419092,0.017195214027277212,0.7551230829357516,-0.03808918484391993,0.13644389376840985
1711795430550317300,0.5493173828125,-1.42546833299868,0.056980418833468105,-0.6519321990641823,0.016825182037731715,0.7551701558525814,-0.038154464928284205,0.13622904562287036
1711795430560293400,0.55929345703125,-1.4251956394294398,0.05698983054436623,-0.6518301452546544,0.0166413476648612,0.7552516098772952,-0.03827158743120158,0.13639902171364365
1711795430570269400,0.56926953125,-1.4247958224831605,0.05706107886898126,-0.6516762356084734,0.016432127877114847,0.755369864429235,-0.038453152140427736,0.13674825200815852
1711795430580245200,0.579245361328125,-1.4243109826017313,0.05712934189226723,-0.6514898471535173,0.016323342299450014,0.7555198902063665,-0.038561983745839974,0.1369983312169946
1711795430590221300,0.58922119140625,-1.4237898260780575,0.05709885532792305,-0.6512960304718086,0.01627128275628986,0.7556900445246428,-0.03854639956270912,0.13693586326089358
1711795430600196400,0.5991962890625,-1.423275803590029,0.05688869047404731,-0.6511175048092415,0.01612964225450216,0.7558654540757314,-0.03843506320961455,0.13647513433956068
1711795430610172200,0.609172119140625,-1.4228589272135768,0.056443548297197124,-0.6509933852585568,0.015645681628662096,0.7560098707372633,-0.038351033936611476,0.13569231860540593
1711795430620148500,0.6191484375,-1.422560339410718,0.055842142028144935,-0.6509263745322574,0.014767669108528886,0.7561098354704567,-0.03839730512839747,0.1348414711623366
1711795430630124300,0.629124267578125,-1.4222930065659098,0.055252077896697095,-0.6508711152071194,0.01369819045044914,0.7561914000137124,-0.038581064617626205,0.13418723163230797
1711795430640100400,0.639100341796875,-1.422049161787037,0.054868721050194476,-0.6508091654201165,0.012898920747120485,0.7562632267912618,-0.038766223983483866,0.13384852085710322
1711795430650076400,0.649076416015625,-1.4218225993336797,0.054768926918853246,-0.6507320357029233,0.012614135638055473,0.7563321325296866,-0.038857770182139956,0.1338180186526301
1711795430660052200,0.65905224609375,-1.4216511743827687,0.05494233381409447,-0.6506538320194908,0.012989518758528286,0.7563922659729918,-0.03875242771703041,0.1339449077089214
1711795430670027300,0.66902734375,-1.4214736488143545,0.055301033748712355,-0.6505579871057483,0.013868459193509205,0.7564627780401336,-0.038474862422362116,0.1341284150816673
1711795430680003300,0.67900341796875,-1.4212004932892728,0.05570353188553658,-0.6504212931686046,0.015009898537083849,0.7565718843493386,-0.03805794326302145,0.13419727404458395
1711795430689979400,0.6889794921875,-1.4207945313741386,0.0560338639515171,-0.650238423999365,0.016239227970514216,0.7567317735353005,-0.03751513249492842,0.133993369771008
1711795430699955200,0.698955078125,-1.420304730233577,0.05620268068474971,-0.650036387528297,0.017171129185402707,0.7569168795998773,-0.03702542004442708,0.1336144671987789
1711795430709931300,0.70893115234375,-1.4197277508891974,0.05612355066851181,-0.6498222427930636,0.017427485953456664,0.7571192906848173,-0.036763245231001815,0.13315674007165182
1711795430719907300,0.7189072265625,-1.4191168635357378,0.05583482072506323,-0.6496131836530258,0.017049879389204915,0.7573214451647309,-0.036736634093476196,0.13268802870164176
1711795430729882400,0.72888232421875,-1.4184915827855136,0.05546111492392627,-0.6494060128429363,0.016375162198246727,0.7575218503939142,-0.03683201801830153,0.1322490455402005
1711795430739858400,0.7388583984375,-1.4178948655431378,0.055112027355834654,-0.6492072759465654,0.01577282104011018,0.7577143000237051,-0.03690237450533199,0.13181430353016382
1711795430749834200,0.748834228515625,-1.4173744445210477,0.05481007035680911,-0.649032733461978,0.015378374393462074,0.7578867618837918,-0.036879991276266254,0.1313294872689167
1711795430759810600,0.758810546875,-1.4168851423458941,0.05457861387991627,-0.6488640165421805,0.01517489640666136,0.7580520212944152,-0.03679407139998671,0.13086879242474334
1711795430769786400,0.768786376953125,-1.4163524498959887,0.05439601360868896,-0.6486758875175904,0.014938998481316659,0.758227322127309,-0.03676962360314577,0.13056285125740358
1711795430779762200,0.77876220703125,-1.4158116133832779,0.05427197272000403,-0.6484811396600775,0.014663197406414285,0.7584002921070009,-0.036821321809616,0.13044525272461943
1711795430789738500,0.788738525390625,-1.4153130296755827,0.05420166795199359,-0.6482982107238671,0.014493391316548233,0.7585601782711958,-0.03685127119522657,0.1303807598445701
1711795430799713300,0.79871337890625,-1.4148658406923673,0.05413047490912956,-0.6481334719902642,0.01451036244421482,0.7587105521766687,-0.03676001504415957,0.1301566985895951
1711795430809689300,0.808689453125,-1.4144113575654704,0.05392799045114574,-0.6479743195053095,0.014506743688512395,0.758870125358243,-0.03656971731801184,0.12960368049995408
1711795430819665400,0.81866552734375,-1.413877583250327,0.0535061132472556,-0.6477997712679984,0.014349688254207236,0.7590623453885533,-0.03628937033248098,0.12859961063411285
1711795430829641200,0.82864111328125,-1.4132130145383148,0.05281515882079055,-0.6475933493348836,0.013981130840492026,0.7593046984708054,-0.035912802647132154,0.12706099420196187
1711795430839617300,0.8386171875,-1.412409015469082,0.05186780292208586,-0.6473505116281577,0.013355461931661785,0.7595973501767073,-0.035480991143668074,0.12506030421310618
1711795430849593300,0.84859326171875,-1.4115099658403005,0.050749727228888944,-0.6470820021666386,0.012472438108288547,0.759920652554213,-0.0350696587104968,0.12282601902383516
1711795430859568400,0.858568359375,-1.4105606406774622,0.049604807345750894,-0.6467949621319888,0.01145178464777788,0.7602563759438692,-0.03472511003561971,0.12063719393523505
1711795430869544200,0.868544189453125,-1.4095928624394025,0.048553860836868634,-0.6464937824959461,0.010416550562045448,0.7605919813917769,-0.034470835336676255,0.11870831915490677
1711795430879520500,0.8785205078125,-1.4086681436842556,0.04770631595473702,-0.6461958078857678,0.009434964328646588,0.7609039422297832,-0.03435730711172864,0.11727155712655764
1711795430889496300,0.888496337890625,-1.4078260659451842,0.04711683458550694,-0.6459140727595712,0.008473706005838088,0.7611754252438073,-0.034453743942095265,0.11650001855083465
1711795430899472100,0.89847216796875,-1.4071011710007595,0.046773412574933504,-0.6456629890330733,0.00753964203747556,0.7613961728978409,-0.034746125302538185,0.116357150864098
1711795430909448400,0.908448486328125,-1.4065149598280324,0.046610374540607846,-0.645453817834324,0.006762046275081406,0.7615676379570222,-0.035094438816282235,0.11656134987852644
1711795430919424300,0.91842431640625,-1.406030901699351,0.04649222889493099,-0.6452803697479031,0.006089023081366364,0.7617069707691296,-0.03541620843139456,0.1167990592552295
1711795430929399300,0.9283994140625,-1.4055936063276733,0.046278992266047196,-0.6451296151914587,0.005417871628285353,0.7618363206426764,-0.03565789401460288,0.11678726234322358
1711795430939375400,0.938375244140625,-1.4052055654702167,0.04584124764245708,-0.6450100146897271,0.004600973132349994,0.7619570470159998,-0.03580664919554328,0.11631149136339558
1711795430949351400,0.948351318359375,-1.404876279448337,0.045107441656104905,-0.6449291613789131,0.0035138621620770176,0.7620656268827144,-0.03588383927106089,0.11528996203775983
1711795430959327200,0.9583271484375,-1.404519024343847,0.044145068272202895,-0.6448503851856613,0.0020692612464031264,0.7621831554163857,-0.03600059433838913,0.11396981684803552
1711795430969303300,0.96830322265625,-1.4041462693668687,0.04311010948440467,-0.6447688099252873,0.00046341840389473916,0.7623038718824163,-0.03616118587525606,0.11259497174832546
1711795430979280000,0.97827978515625,-1.4037513400897537,0.04221147838443603,-0.6446694333874257,-0.0009045784275193263,0.7624324502189224,-0.03628116389563373,0.11137563418937879
1711795430989255000,0.9882548828125,-1.4033450135790366,0.0416077537461611,-0.6445475109018438,-0.0016841789128544968,0.7625694076280618,-0.03626572661602862,0.11043188759751096
1711795430999231000,0.99823095703125,-1.4029080774462295,0.04137663827109091,-0.6443921708308776,-0.0017417478889099117,0.7627214885789182,-0.03609234323497684,0.10985376559381345
1711795431009206800,1.008206787109375,-1.40240126323992,0.041486054990016286,-0.6441914057962246,-0.0012626685223806077,0.7628964557961185,-0.03585348729367093,0.10971210912239182
1711795431019182800,1.018182861328125,-1.4018275248350023,0.04182281929516104,-0.6439534070869514,-0.0005786767479480081,0.7630874768288813,-0.035670270749285346,0.10999056621188072
1711795431029159000,1.028158935546875,-1.4012084868071308,0.04225215246752932,-0.6436942718278439,-0.0000023958235934509065,0.7632840853490165,-0.03563373012794729,0.11060059597617865
1711795431039135000,1.038135009765625,-1.4005464373659462,0.04265916693559722,-0.6434214346728722,0.00025787893117839455,0.7634845418311443,-0.03578288872624421,0.11141655554625417
1711795431049110800,1.04811083984375,-1.3999218259681878,0.04300610491672403,-0.6431664809059553,0.00035580465798140914,0.7636701578293892,-0.035988445319032024,0.11221342894049166
1711795431059085800,1.0580859375,-1.3993938819468625,0.043235228020097896,-0.642953833414345,0.00044887914545794605,0.763830985135647,-0.03610123266762923,0.11271015099521703
1711795431069062000,1.068061767578125,-1.3989422162227196,0.04326190070152715,-0.6427798981691698,0.0005350665757585356,0.7639781689627129,-0.036050825488554594,0.11268612030021445
1711795431079038000,1.078037841796875,-1.3985963166944462,0.04300949947728214,-0.6426594886604435,0.0006262091344807124,0.7641070916371052,-0.035766344890063737,0.11193247397610323
1711795431089013800,1.088013671875,-1.398345137956611,0.04245440054669236,-0.6425893373340548,0.0007145276792634959,0.7642219268516403,-0.03523277086580733,0.11039366026756334
1711795431098990000,1.097989990234375,-1.3981075099680083,0.041638484685065265,-0.6425373701737451,0.0005774435575400696,0.7643382919781765,-0.03462767005607034,0.10836287154082767
1711795431108966000,1.1079658203125,-1.3979001783037914,0.04077166559459546,-0.6424990264548169,0.00034607786603583026,0.7644434651189168,-0.03404266510853307,0.10627999188254303
1711795431118941000,1.11794091796875,-1.3977714193261306,0.04009731196532328,-0.6424802322847748,0.0002927252142178051,0.7645186074485286,-0.03350627011620304,0.1045549048312736
1711795431128917000,1.1279169921875,-1.3977553873701125,0.03972160029390663,-0.642490050655286,0.0003900478800346384,0.7645464831851037,-0.03312650445305179,0.10348955011912937
1711795431138892800,1.137892822265625,-1.3978786017090201,0.03969589769268138,-0.6425366058667649,0.0006628091042164422,0.7645170938338565,-0.03293114855666413,0.10319839961448996
1711795431148868900,1.147868896484375,-1.3981463369758926,0.040017868954028854,-0.642620791861909,0.0013162000975386573,0.7644359770948231,-0.03278461173270807,0.10350304748788847
1711795431158845000,1.157844970703125,-1.3984789321025395,0.04058474013783987,-0.6427161619900844,0.002385701355065549,0.7643348178859183,-0.032574829720172664,0.10410132296048244
1711795431168820700,1.16782080078125,-1.3988133042588096,0.0411981855717567,-0.64280833660549,0.0036659988614793446,0.7642375415647867,-0.03226688997565083,0.1046441297289806
1711795431178796800,1.177796875,-1.3991509431096565,0.04165575296583009,-0.642909377609601,0.004787121309386711,0.7641418269169167,-0.031931877434383305,0.10491276436532684
1711795431188771800,1.187771728515625,-1.3994154855209906,0.04183140079205385,-0.6429980230675567,0.005473961566543434,0.7640697874020812,-0.031640511433044936,0.10480555387181213
1711795431198748000,1.197747802734375,-1.3996309811802528,0.041728534119477634,-0.6430837905499704,0.005682412552127852,0.764012156654974,-0.031425172010443425,0.10436963240656152
1711795431208723700,1.2077236328125,-1.399878466925713,0.04142310604614136,-0.6431928917238511,0.0055976628458649525,0.7639448182458918,-0.031231642944963976,0.10365137452281874
1711795431218700000,1.217699951171875,-1.4001657160626584,0.04099382080043164,-0.6433228769748136,0.005489540097363271,0.7638699678603965,-0.030950227018191157,0.1026299457297038
1711795431228675800,1.22767578125,-1.4005108499648833,0.040466287412528924,-0.6434785887155583,0.005486910003942731,0.7637842837503839,-0.0305188297896216,0.10126443614857787
1711795431238652000,1.23765185546875,-1.4008792824147598,0.0397995805769194,-0.6436495390534382,0.005407276112599593,0.7636949592737508,-0.03002082913903769,0.09959985609243369
1711795431248627000,1.247626953125,-1.4012764201490897,0.03897060161042143,-0.6438397486929541,0.005012280454667471,0.763594088789856,-0.02959250613698105,0.09777682712129675
1711795431258602800,1.257602783203125,-1.4016508949694635,0.038101105118110684,-0.6440236512903418,0.004344559428811235,0.7634938907896467,-0.029307055782231726,0.09607653688610773
1711795431268578800,1.267578857421875,-1.4020003850256262,0.037406812870430156,-0.6441898010393062,0.0036621081260659236,0.7633930214306669,-0.02917798110910309,0.09484665652722862
1711795431278555000,1.277554931640625,-1.4023427535622897,0.037019739748330276,-0.644339010306781,0.0031558141609649326,0.7632854320854787,-0.02919270247856411,0.09427282762813448
1711795431288531000,1.287531005859375,-1.4027685274668469,0.036997542940661966,-0.6445026698509646,0.0030546021116889008,0.763146043516435,-0.029253253407053727,0.09431642805053736
1711795431298507000,1.297507080078125,-1.4032288234091608,0.03723543100421961,-0.6446673891792296,0.003198014585679106,0.7629905930259981,-0.029374738087329915,0.09483653413508729
1711795431308482800,1.30748291015625,-1.4036515530524218,0.037541051721488125,-0.6448153626626373,0.003239079843219163,0.7628411528698315,-0.029619414010720026,0.09561946757555038
1711795431318457900,1.317457763671875,-1.4040165351342544,0.03774251192692336,-0.6449473941565939,0.0029403819934913093,0.7627048697563665,-0.029996627429672986,0.0964145939747436
1711795431328434000,1.327433837890625,-1.4042759954795518,0.03772781819335621,-0.6450507325699675,0.0021905784694891545,0.7625988323868264,-0.030482893944138324,0.09702054355792787
1711795431338410000,1.337409912109375,-1.4043950178944768,0.03748356109006551,-0.6451120698490399,0.0010937616101419727,0.76253819523021,-0.030997534940083917,0.09731257662155744
1711795431348385800,1.3473857421875,-1.4044132780201835,0.037016010706846514,-0.6451457085351627,-0.00029671462837095857,0.7625114403873932,-0.03151215221725953,0.0972634050242241
1711795431358361900,1.35736181640625,-1.404364367482347,0.03635818109124713,-0.6451623050404797,-0.0019194689576655464,0.7625081109946286,-0.032015605325194596,0.0969089524492739
1711795431368338000,1.367337890625,-1.4043089879813944,0.03562892271621217,-0.645179360014353,-0.0036937446567935225,0.7625051629659206,-0.03255757886285492,0.09649511038548365
1711795431378312700,1.377312744140625,-1.4042967699832007,0.035012459175299,-0.6452074286524182,-0.005409539240090977,0.7624841930398613,-0.03315808497844941,0.09632948925415141
1711795431388289000,1.3872890625,-1.404381445193711,0.034745785676879616,-0.6452559321433272,-0.006591810721331278,0.762431210174548,-0.03370852179796457,0.09663411730200647
1711795431398264800,1.397264892578125,-1.4046140194906573,0.03484745699658282,-0.6453441161748628,-0.0072561770182908505,0.7623282851066833,-0.03423647921006728,0.09747330148688219
1711795431408241000,1.407240966796875,-1.40498657717554,0.03520826130840153,-0.6454737572707014,-0.0075470626615818095,0.7621789759553785,-0.034743998812134205,0.09868276088682686
1711795431418217000,1.417217041015625,-1.4054587502140024,0.035664231727033605,-0.6456364404782845,-0.007647031301589769,0.7619985226174572,-0.035210711497933575,0.09998533072769261
1711795431428192800,1.42719287109375,-1.4060101719805833,0.036035372145769656,-0.6458322979499623,-0.007750997347893814,0.761796485147893,-0.035611202057039035,0.10107297000396179
1711795431438167800,1.437167724609375,-1.4065979118738536,0.03621759414199796,-0.6460497006538635,-0.007952902086079482,0.7615891162244872,-0.035917278926874546,0.1017500255816723
1711795431448144000,1.447143798828125,-1.4072425870089815,0.036204502360779614,-0.6462969605684363,-0.008275383436020124,0.761369531914863,-0.03613881236926976,0.10201969763097625
1711795431458120000,1.457119873046875,-1.4079902122067456,0.03608429792191617,-0.6465879415534861,-0.008689056552932891,0.761118910173931,-0.03633272624774949,0.10209073640558679
1711795431468095700,1.467095703125,-1.408844010556293,0.03590972292872385,-0.6469218157315015,-0.009210116588863362,0.7608327293836978,-0.036554404937958536,0.10211564681599135
1711795431478071800,1.47707177734375,-1.4098520550368279,0.035810568027993414,-0.6473107580091603,-0.009658869863994543,0.7604947000245925,-0.03679800103081344,0.10228524096091703
1711795431488047900,1.4870478515625,-1.4110297290375655,0.035901567310143274,-0.647754782360209,-0.009789996274970673,0.7601023758348181,-0.03700099452236557,0.10269327938006532
1711795431498024000,1.49702392578125,-1.4123759476851085,0.03622796583383366,-0.6482509228586325,-0.009492264427385917,0.7596575663254886,-0.03712928480213646,0.10336384268897754
1711795431507999000,1.5069990234375,-1.4138604323086632,0.036771729157369454,-0.6487874809487664,-0.008673905393138203,0.7591744359830862,-0.037106658789327,0.10416927693574406
1711795431517974800,1.516974853515625,-1.4154783833264233,0.037450879725051525,-0.649366053801472,-0.00745721066711636,0.7586543830538928,-0.03694352480483085,0.1049971051657674
1711795431527950800,1.526950927734375,-1.4171885750521183,0.03814994579763705,-0.649976278587924,-0.006001912487863342,0.758111167154472,-0.036644700951856894,0.10567675498919288
1711795431537927000,1.536927001953125,-1.418917930867891,0.03878548483002461,-0.6505954674302589,-0.004585192056466141,0.7575633693151353,-0.036318185733671404,0.10622145593277783
1711795431547902700,1.54690283203125,-1.4206864186984243,0.039349708694797016,-0.6512326039413702,-0.0033793599514642457,0.7569984660243405,-0.03607123561620329,0.10675955257862864
1711795431557879000,1.556879150390625,-1.422456523840786,0.03987905699403826,-0.6518723141382229,-0.0024371547020105495,0.756424746875459,-0.03596868567280471,0.10743152677858965
1711795431567853800,1.566853759765625,-1.4242305590160391,0.040436202858016614,-0.6525122878217361,-0.0016902950135623052,0.7558407170806812,-0.036019904862758106,0.10834536643201265
1711795431577830000,1.576829833984375,-1.4260127555190112,0.04112177167574085,-0.6531483767778038,-0.0009582060423266834,0.7552458497120629,-0.03619330852821005,0.10961266257141491
1711795431587806000,1.586805908203125,-1.4277962043961,0.041992213909034216,-0.6537747474732336,-0.00021634720357987985,0.7546398831789306,-0.03652199306057645,0.11136234772996813
1711795431597782000,1.596781982421875,-1.429521348769079,0.043041528877197484,-0.6543696427499488,0.00033990782560360005,0.7540353006018887,-0.03712851932709173,0.11374633692348446
1711795431607757800,1.6067578125,-1.4311979194378852,0.0442983297518387,-0.6549342670395066,0.0007703449109486223,0.7534286452367893,-0.03799954489193201,0.11679099581122465
1711795431617734000,1.61673388671875,-1.4329610644412007,0.04571860838839087,-0.6555199704252613,0.0012143405621594188,0.7527825510621197,-0.03901083578813376,0.12026682093352896
1711795431627709000,1.626708984375,-1.4348742515589605,0.047215823642228,-0.6561530839280787,0.001890842639310776,0.7520892649773312,-0.03994554860864781,0.12375748604345582
1711795431637684700,1.636684814453125,-1.4369113661734056,0.04853337661024277,-0.6568392478687232,0.002530208535452999,0.7513624656511488,-0.04075753586908217,0.12681424154312776
1711795431647661000,1.6466611328125,-1.4389694418888066,0.04940756436850327,-0.6575584777719758,0.002703595617014759,0.7506357433627614,-0.04149524850897113,0.12910361807955714
1711795431657636900,1.656636962890625,-1.4409935763705286,0.049785983478707274,-0.6582955932329808,0.002295304425792131,0.7499258173681267,-0.04218552367959984,0.1305834803295989
1711795431667612700,1.66661279296875,-1.4429588768419124,0.04972736469059059,-0.6590385831408057,0.001325493595470454,0.7492383595499145,-0.04286381951846606,0.13139083931718964
1711795431677589000,1.676589111328125,-1.4448274277061506,0.04945824947989352,-0.6597579130454428,0.0001923411893367027,0.7485884089458764,-0.043461980289969705,0.13177757790836264
1711795431687564800,1.686564697265625,-1.4465446298016715,0.049247213413648516,-0.6604144583318907,-0.0005299781643666922,0.7480015248340246,-0.0438318054590005,0.13195086446876605
1711795431697539800,1.696539794921875,-1.4481052614231105,0.04925722828497877,-0.660995741749991,-0.0006009775182737987,0.7474799479137344,-0.04395661408434074,0.1321319939210436
1711795431707516000,1.706515869140625,-1.4494858528651942,0.04954152608659071,-0.6614901647233615,-0.000040818425733573227,0.7470272259474146,-0.043895940457323895,0.13247837417994168
1711795431717492000,1.716491943359375,-1.4507078331554861,0.05016516378062391,-0.6619017713475631,0.0011195486689665871,0.7466306212833489,-0.04372924645203026,0.1331920845238922
1711795431727467800,1.7264677734375,-1.4517247134687414,0.051148083486233266,-0.6622132685282237,0.0024927272174377884,0.7462875227859763,-0.04373094920123722,0.13466745334990643
1711795431737443800,1.73644384765625,-1.452552533412601,0.05261024070408144,-0.6624220443535234,0.004006891597303327,0.745981367082209,-0.044056857261583496,0.13729188302429857
1711795431747420000,1.746419921875,-1.4532319793162927,0.054555601144533575,-0.6625399427059101,0.005706000214225021,0.7456996144509228,-0.04468368908523657,0.1410407832396818
1711795431757394700,1.756394775390625,-1.4537614671744539,0.05683682123563399,-0.6625718957147365,0.0077495776089035575,0.7454591249498169,-0.045374190338982594,0.14537792728708848
