time,seconds_elapsed,z,y,x
1711795430071476200,0.070476318359375,0.07333470080196856,-0.25444004049301144,-0.07687167015592568
1711795430081452300,0.080452392578125,0.16093056666851044,-0.2341585922256112,-0.022497051090793682
1711795430091428400,0.090428466796875,0.07101824055314064,-0.19694179124832153,0.03156531455423683
1711795430101404400,0.100404296875,-0.13586334542930126,-0.14811667780280113,0.032460765556618566
1711795430111380200,0.110380126953125,-0.3251578367948532,-0.08613704536035656,-0.05661739302324131
1711795430121356300,0.120356201171875,-0.37684301584661006,-0.12253799991011619,-0.1344587393283844
1711795430131332400,0.130332275390625,-0.29891689560115337,-0.14801906264722348,-0.17733384006200356
1711795430141307400,0.140307373046875,-0.08752046254277229,-0.16821721654534338,-0.14878745320383457
1711795430151283200,0.150283203125,-0.013735679885745047,-0.12685834732726214,-0.15034777958942577
1711795430161259500,0.160259521484375,-0.04783434884250164,-0.1167174770630896,-0.16102326818695292
1711795430171235300,0.1702353515625,-0.007608721438050269,-0.08786503819674253,-0.13504293242450802
1711795430181211100,0.180211181640625,-0.03563888413608074,-0.08704787659496069,0.10357092217691242
1711795430191187500,0.1901875,-0.034845687931776045,-0.1865722267948091,-0.17614156153751537
1711795430201162200,0.200162353515625,-0.04805938977003097,-0.16377368113994598,-0.01663392207790166
1711795430211138300,0.21013818359375,-0.11455167733132839,-0.16843948099389672,0.049789483231958
1711795430221114400,0.2201142578125,-0.1282575466006994,-0.15673793728426097,0.017340864770859478
1711795430231090400,0.23009033203125,-0.1113970126926899,-0.10506459480077028,-0.06169476935276761
1711795430241066500,0.24006640625,-0.09702478846907615,-0.09212167272791266,-0.09547259059101343
1711795430251042300,0.250042236328125,-0.106861122828722,-0.09999781293049455,-0.06188733278280124
1711795430261018400,0.260018310546875,-0.12051321608424186,-0.06744374306723475,-0.09607050168523565
1711795430270993200,0.2699931640625,-0.17204992657601834,-0.026580694542080164,-0.176251652582176
1711795430280969500,0.279969482421875,-0.11470189945697784,-0.015495090773701667,-0.23231382287545127
1711795430290945300,0.2899453125,-0.016412790140509604,-0.02360927751585841,-0.2426762817347422
1711795430300921300,0.29992138671875,0.048529929891228674,-0.0032531565770506856,-0.19751632146695627
1711795430310897400,0.3098974609375,0.05273088871240616,-0.012524988921731709,-0.08491683764932677
1711795430320873200,0.319873291015625,0.06332593248486519,-0.06879325798004865,0.021168715963326392
1711795430330849500,0.329849609375,0.042300680112838746,-0.16529124609604476,0.07650556765673681
1711795430340824300,0.33982421875,0.05338146157562732,-0.19449732070565223,0.11347708863606676
1711795430350800400,0.34980029296875,0.1343272219032049,-0.1908773766428232,0.10863014179524033
1711795430360776400,0.3597763671875,0.19482231487631796,-0.2111089944191277,0.1467204376714304
1711795430370752300,0.369752197265625,0.14877368040680886,-0.1527598274335265,0.06759637634567917
1711795430380728300,0.379728271484375,0.02522153501808643,-0.1265400751583278,-0.01289966745302081
1711795430390704400,0.389704345703125,-0.16678163078427313,-0.1441686708293855,-0.02269420849755406
1711795430400679400,0.399679443359375,-0.2715302915036678,-0.09581175941750407,-0.01792447334509343
1711795430410655200,0.4096552734375,-0.19667875639796256,-0.08504881173223257,-0.012680398679152131
1711795430420631300,0.41963134765625,-0.033278584745526314,-0.083405866830796,0.038630832493677734
1711795430430607400,0.429607421875,0.01718728164434433,-0.0712036801226437,0.043431729969382285
1711795430440583200,0.439583251953125,0.0981207670122385,-0.07420666133090853,0.03907293197168037
1711795430450559500,0.4495595703125,0.176177820160985,-0.0947048210889101,0.04261369158476591
1711795430460535300,0.459535400390625,0.20192367131412028,-0.07963847712129354,0.029858291440643368
1711795430470510300,0.46951025390625,0.19605273345410823,-0.3219843213252723,0.15752095915442332
1711795430480486400,0.479486328125,0.12108721657991409,-0.3442671725429594,0.1820782763764262
1711795430490462200,0.489462158203125,0.05808686278760433,-0.22100684970766304,0.09245386382434517
1711795430500438500,0.4994384765625,0.09685936877429485,-0.04885916184559464,0.02607583202617243
1711795430510414300,0.509414306640625,0.13192483693659304,-0.11072159764915704,-0.16941959633873774
1711795430520390400,0.519390380859375,0.09726385792195796,-0.11928498946353792,-0.15195804606396704
1711795430530366500,0.529366455078125,-0.10275076490044593,0.10409092746302485,-0.2810816531757824
1711795430540341500,0.539341552734375,-0.4108586826950311,0.18065262748748062,-0.20895051947729662
1711795430550317300,0.5493173828125,-0.5507219114154577,0.06543912524655461,-0.15388547046259043
1711795430560293400,0.55929345703125,-0.5278741197913884,0.028484043945372104,-0.09463500725571065
1711795430570269400,0.56926953125,-0.44989656161963937,0.0706331867583096,-0.040072117343172425
1711795430580245200,0.579245361328125,-0.22650573938488958,0.03430646648854017,-0.009680961134843527
1711795430590221300,0.58922119140625,-0.030837621334195136,-0.09379165176674722,-0.07621432962520047
1711795430600196400,0.5991962890625,0.11300386336743831,-0.2160324222959578,-0.09250563054420054
1711795430610172200,0.609172119140625,0.20180735145807266,-0.2249849595583975,-0.0996420126296114
1711795430620148500,0.6191484375,0.25109599076211453,-0.18342340737506746,-0.13108162757810204
1711795430630124300,0.629124267578125,0.15768296304941176,-0.12483867806792258,-0.07371546201417223
1711795430640100400,0.639100341796875,-0.028667291557788847,-0.1254369362220168,0.007966795894410461
1711795430650076400,0.649076416015625,-0.1533902342915535,-0.1728692801348865,0.004748372704023495
1711795430660052200,0.65905224609375,-0.09225099819600581,-0.23553119575306772,-0.04543480428694747
1711795430670027300,0.66902734375,-0.052204234489798544,-0.25260230367183684,-0.09287871077344752
1711795430680003300,0.67900341796875,0.007998597538471222,-0.20868775862157343,-0.06880452829273417
